popularity,id,name,album,duration_ms,album_release_date,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artista_id,artista_generos,artista_followers,artista_name,time_signature
78,51NFxnQvaosfDDutk0tams,bellyache,Bellyache,179172,2017-02-24,False,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,6qqNVTkY8uBg9cP3Jd7DAH,"electropop,pop",28134481,Billie Eilish,4
51,5tjst7DmSA9UXWncROr3oc,Dejémoslo Así,Solo un Momento,204669,2017-12-15,False,0.599,0.752,5,-6.565,1,0.0538,0.635,0.0,0.19,0.695,80.824,3ruk44IzmsPppwo7VOknwZ,cumbia villera,319600,Dalila,4
65,7H6OwsBoSI4BVWm5M7MTOQ,Percocet - Remix,Percocet (Remix),314626,2017-05-10,True,0.807,0.504,3,-6.931,0,0.126,0.605,0.0,0.123,0.429,129.991,2DspEsT7UXGKd2VaaedgG4,"latin,reggaeton,reggaeton flow,trap latino",1392930,Alex Rose,4
79,0AS63m1wHv9n4VVRizK6Hc,Mercy,Illuminate (Deluxe),208733,2017-04-20,False,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,7n2wHs1TKAczGzO7Dd2rGr,"canadian pop,pop,post-teen pop,viral pop",27300091,Shawn Mendes,4
56,3juYl7RDkfwMGX5a17ach5,"B.U.H.O (feat. Duki, Klave)",B.U.H.O,298393,2017-08-19,True,0.896,0.715,2,-3.37,1,0.0544,0.195,0.0,0.0678,0.513,128.01,4EcIU574ksr6mC1GMEOe0p,"argentine hip hop,trap argentino",196925,Midel,4
71,5EId1m4DNwTf3at31w8bPJ,El Farsante,Odisea,233826,2017-08-25,False,0.735,0.703,6,-4.249,1,0.0611,0.2,0.0,0.259,0.323,120.007,1i8SpTcr7yvPOmcqrbnVXY,"latin,puerto rican pop,reggaeton,trap latino",23269583,Ozuna,4
71,3umS4y3uQDkqekNjVpiRUs,El Amante,Fénix,219506,2017-01-20,False,0.683,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91,1SupJlEpv7RS2tPNRaHViT,"latin,latin hip hop,reggaeton,tropical",12078959,Nicky Jam,4
70,5zSOVwaY3sVjnmLhuEfsuf,Tú Foto,Odisea,193226,2017-08-25,False,0.748,0.565,7,-5.895,1,0.0476,0.164,0.00169,0.103,0.812,175.92,1i8SpTcr7yvPOmcqrbnVXY,"latin,puerto rican pop,reggaeton,trap latino",23269583,Ozuna,4
59,41gpbNDcsSh4r8YgVMbQqh,Asilo (feat. Mon Laferte),Salvavidas de hielo,183880,2017-09-22,False,0.502,0.239,0,-9.988,1,0.0488,0.808,3.08e-05,0.108,0.367,127.484,4ssUf5gLb1GBLxi1BhPrVt,"cantautor,latin afrobeat,latin alternative,latin rock,nueva cancion,rock en espanol",526715,Jorge Drexler,5
61,1kK7yrknQvA2wEU5zyG41m,Luna Llena,Luna Llena,181289,2017-10-07,False,0.841,0.731,2,-5.472,1,0.193,0.113,0.0,0.119,0.441,160.057,3vQ0GE3mI0dAaxIMYe5g7z,"argentine hip hop,latin,trap argentino,trap latino",10586045,Paulo Londra,4
68,1o4NhRBP3RSnK73rxfW4tU,Todavía No Te Olvido (feat. Carlos Rivera),Eres la Persona Correcta en el Momento Equivocado (Deluxe Edition),212986,2017-03-24,False,0.506,0.674,3,-4.546,1,0.0281,0.209,0.0,0.105,0.313,139.967,2O3v9rCTzLhPFaGaAVgZLt,"latin,latin arena pop,latin pop,latin viral pop,mexican pop",1644565,Río Roma,4
77,5w7wuzMzsDer96KqxafeRK,COPYCAT,dont smile at me,194711,2017-12-22,False,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,6qqNVTkY8uBg9cP3Jd7DAH,"electropop,pop",28134481,Billie Eilish,4
70,2joKSGkqac0LIwYG9Ghrwq,Si Tu Novio Te Deja Sola,Si Tu Novio Te Deja Sola,243560,2017-03-03,True,0.718,0.46,3,-9.498,0,0.0711,0.519,0.0,0.0981,0.52,121.927,1vyhD5VmyZ7KMfW5gqLgo5,"latin,reggaeton",20559163,J Balvin,4
63,5BHiSQqlKWKoSmASzJTrVg,Me Tiene Mal,Me Tiene Mal,250671,2017-10-07,False,0.504,0.601,0,-6.53,0,0.331,0.911,4.73e-05,0.168,0.571,85.815,3vQ0GE3mI0dAaxIMYe5g7z,"argentine hip hop,latin,trap argentino,trap latino",10586045,Paulo Londra,4
70,70lnL3QaSOIIyMa2X9aVRL,Perro Fiel (feat. Nicky Jam),El Dorado,195213,2017-05-26,False,0.75,0.76,1,-4.836,1,0.198,0.187,0.0,0.0548,0.893,183.817,0EmeFodog0BfCgMzAIvKQp,"colombian pop,dance pop,latin,latin pop,pop",18939963,Shakira,4
52,5L1WfoJ8YhGsuNkyk3qLKF,Amores Como el Nuestro,Amores Como el Nuestro,354063,2017-01-01,False,0.726,0.829,0,-4.52,1,0.0334,0.366,5.2e-06,0.362,0.919,95.031,3Mr0TsHv8DUbDBMEFW2L9T,"chamame,cumbia villera",34110,Daniel Cardozo,4
66,6CgNoAbFJ4Q4Id4EjtbXlC,Photograph,"Cover Sessions, Vol. 4",260186,2017-12-19,False,0.717,0.32,3,-8.393,1,0.0283,0.828,0.0,0.107,0.322,107.946,7CQwac16i1W5ej8YpuL3dv,"neo mellow,pop,pop rock,viral pop",2470323,Boyce Avenue,4
69,33bnxcjePIkcmNjEFTJX0l,Déjala Que Vuelva (feat. Manuel Turizo),Déjala Que Vuelva (feat. Manuel Turizo),220116,2017-10-20,False,0.681,0.788,1,-4.323,1,0.0785,0.0482,0.0,0.0753,0.839,170.019,4bw2Am3p9ji3mYsXNXtQcd,"colombian pop,latin,latin pop,reggaeton",5682695,Piso 21,4
82,7floNISpH8VF4z4459Qo18,Look At Me!,Look At Me!,126345,2017-02-20,True,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,15UsOTVnJzReFVN1VCnxy4,"emo rap,miami hip hop",20215038,XXXTENTACION,4
64,5gFAT2DbEt4TOMXyAMEixG,Netflixxx,Netflixxx,218909,2017-06-30,True,0.707,0.609,6,-5.673,0,0.126,0.711,0.0,0.137,0.579,134.91,00XhexlJEXQstHimpZN910,"latin,reggaeton,reggaeton flow,trap latino,tropical",2515090,Brytiago,4
51,2RPn20EH9VNyveo4CsvhKt,Vueltas,Vueltas,221394,2017-06-26,False,0.647,0.467,4,-9.166,1,0.0268,0.136,0.000229,0.142,0.661,112.008,1VZQhmsaBc4voNvRGvFUgK,"argentine indie,argentine telepop,indie cordoba",85601,Salvapantallas,4
78,1FpVJ7HpZInE2GvhVE2TwT,Legends Never Die,Legends Never Die,235000,2017-09-15,False,0.498,0.598,4,-6.638,0,0.0377,0.00786,0.0,0.111,0.0573,140.078,47mIJdHORyRerp4os813jD,video game music,669745,League of Legends,4
65,6xk3FU1mFeImh4U5Mo7fKu,Eres la Persona Correcta en el Momento Equivocado,Eres la Persona Correcta en el Momento Equivocado (Deluxe Edition),236013,2017-03-24,False,0.487,0.439,1,-7.827,1,0.0755,0.588,0.0,0.107,0.324,138.599,2O3v9rCTzLhPFaGaAVgZLt,"latin,latin arena pop,latin pop,latin viral pop,mexican pop",1644565,Río Roma,4
63,7ggLvZ7Ot5bfayAva458kA,We Found Love,We Found Love,173065,2017-12-15,False,0.682,0.0907,1,-16.614,0,0.0363,0.892,0.0,0.159,0.219,100.107,1hoLjrdiXJoP9abACQNgx3,,4297,Michael Shynes,4
50,7M3ERUXyBIdEbqwUGFgCzO,Esa Mami,Esa Mami,165148,2017-03-27,False,0.759,0.855,11,-2.527,0,0.082,0.247,0.0429,0.0646,0.942,202.055,6sPVGPkxslll1c4pdHvxYh,"argentine hip hop,cumbia pop,cumbia villera",80938,DJ Yayo,4
51,52qq2T7uXlpI7Kfb4otWNk,La Máquina de Ser Feliz,Random,280493,2017-02-24,False,0.587,0.64,9,-7.474,1,0.0299,0.539,0.000921,0.357,0.233,110.006,3jO7X5KupvwmWTHGtHgcgo,"argentine rock,latin alternative,latin rock,post-punk argentina,rock en espanol,rock nacional",810696,Charly García,4
84,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),17,146520,2017-08-25,True,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,15UsOTVnJzReFVN1VCnxy4,"emo rap,miami hip hop",20215038,XXXTENTACION,4
69,0gCPvo1GkbtPhMqg5Gbx1K,Vuelve,Vuelve,279613,2017-09-29,False,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024,4VMYDCV2IEDYJArk749S6m,"latin,latin hip hop,reggaeton,tropical",18740411,Daddy Yankee,4
60,2UpFox08IH0MzS7Q3iklBL,Malibu - Acoustic,Malibu (Acoustic),244631,2017-06-02,False,0.725,0.161,4,-12.642,1,0.0391,0.95,4.85e-05,0.112,0.0879,112.054,6kByJTQTwVZUeJ2vOmHxK5,viral pop,8529,Maygen Lacey,4
77,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),220780,2017-02-16,False,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,23fqKkggKUBHNkbKtXEls4,"edm,pop,tropical house",6433870,Kygo,4
70,4qknM1pQz53QOyfDVTjcM9,Me Enamoré,El Dorado,226893,2017-05-26,False,0.74,0.879,9,-2.251,0,0.105,0.193,8.25e-05,0.0928,0.948,103.71,0EmeFodog0BfCgMzAIvKQp,"colombian pop,dance pop,latin,latin pop,pop",18939963,Shakira,4
66,1XDBrOUa5swy7lhO06mggm,Sexto Sentido (feat. Bad Bunny),Sexto Sentido (feat. Bad Bunny),227291,2017-08-17,True,0.715,0.615,5,-5.475,0,0.0686,0.41,0.0,0.126,0.52,140.977,7lCRuW6BSXGAsxuQV9lR0i,"latin,perreo,reggaeton,reggaeton flow,trap latino",230084,Gigolo Y La Exce,4
78,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,247160,2017-11-09,False,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,5ZsFI1h6hIdQRw2ti0hz81,"dance pop,electropop,pop,post-teen pop,uk pop",11888307,ZAYN,4
61,105pLwtYErO64sPyXsPPAP,Amor Con Hielo,Sobre El Amor Y Sus Efectos Secundarios,203960,2017-04-07,False,0.65,0.803,7,-5.275,1,0.0399,0.11,0.0,0.151,0.575,135.961,5C4PDR4LnhZTbVnKWXuDKD,"colombian pop,latin,latin pop",3179082,Morat,4
80,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Woodstock,163253,2017-06-16,False,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4kI8Ie27vjvonwaB2ePh8T,"indie pop,indie rock,modern alternative rock,modern rock,rock",1092175,Portugal. The Man,4
79,0tBbt8CrmxbjRP0pueQkyU,Wolves,Wolves,197993,2017-10-25,False,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,0C8ZW7ezQVs4URX5aX7Kqx,"dance pop,pop,post-teen pop",21124593,Selena Gomez,4
57,0KQnOjW6AP1LECHd18xjFj,City of Stars,City of Stars,154858,2017-03-03,False,0.531,0.116,6,-11.157,1,0.0548,0.934,0.0,0.0981,0.176,117.469,25tMQOrIU4LlUo6Sv8v5SE,"neo mellow,pop,pop rock,uk pop,viral pop",434093,Gavin James,3
84,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Luv Is Rage 2,182706,2017-08-25,True,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,4O15NlyKLIASxsJ0PrXPfz,"melodic rap,philly rap,rap",8971419,Lil Uzi Vert,4
61,2R0Z1JwgoCsBeoWErbAHgs,Scared To Be Lonely - Acoustic,Scared To Be Lonely,200390,2017-03-24,False,0.587,0.36,9,-7.711,0,0.0366,0.586,0.0,0.117,0.408,137.921,6szSMqKKwkFqJoK3MxK3Hk,viral pop,9323,Thomas Daniel,4
54,1IJcROM3wuO4phCdjlEl5t,Protocolo,Protocolo,254208,2017-12-29,False,0.549,0.445,1,-14.099,1,0.0442,0.134,0.0,0.087,0.642,134.984,5YCc6xS5Gpj3EkaYGdjyNK,argentine indie,1247891,WOS,4
77,1UZOjK1BwmwWU14Erba9CZ,Malibu,Younger Now,231906,2017-09-29,False,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,5YGY8feqx7naU7z4HrwZM6,"dance pop,pop,post-teen pop",11822022,Miley Cyrus,4
68,3zxrecYFao03IrrcyFiaMU,Miss You,Miss You,182026,2017-12-01,True,0.541,0.69,3,-5.391,1,0.206,0.0216,0.0,0.257,0.681,180.239,57WHJIHrjOE3iAxpihhMnp,"dance pop,pop,post-teen pop",3335739,Louis Tomlinson,3
69,5Lbsc65org0b85kNsPkluY,Only Angel,Harry Styles,291080,2017-05-12,False,0.554,0.842,5,-4.113,1,0.0397,0.287,0.0,0.106,0.348,114.036,6KImCVD70vtIoJWnq6nGn3,"pop,post-teen pop",7768887,Harry Styles,4
50,1d5hx2nX2Nr87orTqBVR9T,Perreo Musulmán,Cabrito Mix,166951,2017-01-01,False,0.911,0.733,7,-3.886,1,0.18,0.289,5.33e-06,0.269,0.635,102.148,2tt7weNE75ITTS9gLyAmt4,cumbia pop,32105,DJ Liendro,4
65,1RijmOnza5p9CzaFKr8W1Y,Soy Peor - Remix,Soy Peor Remix,315846,2017-06-22,True,0.823,0.457,0,-7.036,0,0.119,0.214,0.0,0.352,0.268,115.991,4q3ewBCX7sLwd24euuV69X,"latin,reggaeton,trap latino",22467426,Bad Bunny,4
51,7F5jWzjyyTqN73HwhL9swo,El Mundo Extraño,La Sintesis O'Konor,238311,2017-06-22,False,0.328,0.603,9,-5.85,1,0.0307,0.0129,0.000245,0.0975,0.293,79.568,5rLsN2LxYaEPLa1N7I2mPB,"argentine alternative rock,argentine indie,argentine indie rock,argentine rock,indie platense,latin rock,rock en espanol,rock nacional",182446,El Mató a un Policía Motorizado,4
58,45jxyiCA6E13w75wW1oixN,R.I.P,MALDADE$,200944,2017-10-27,False,0.671,0.509,5,-9.602,0,0.187,0.756,0.00137,0.322,0.531,85.926,6w3SkAHYPsQ1bxV7VDlG5y,"argentine hip hop,latin,latin pop,rap latina,trap argentino,trap latino",2203671,Cazzu,4
67,4yN6xPLopmTLvc27pO9LIE,Si Tú La Ves (feat. Wisin),Fénix,221026,2017-01-20,False,0.685,0.731,5,-5.119,0,0.093,0.204,0.0,0.0722,0.786,177.912,1SupJlEpv7RS2tPNRaHViT,"latin,latin hip hop,reggaeton,tropical",12078959,Nicky Jam,4
70,33bURv895AN4FkBvgFo2dx,Woman,Harry Styles,278800,2017-05-12,False,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,6KImCVD70vtIoJWnq6nGn3,"pop,post-teen pop",7768887,Harry Styles,4
78,14BH4qO7pgCmIe6mgLKOK3,Someone To You,Empires On Fire,219800,2017-11-03,False,0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05,4qWnlmXWuGv2TtuxtIWlJX,"indie poptimism,modern alternative rock,pop,pop rock",262597,BANNERS,4
68,2wgDAPgBhFA7pnIbm0YOhP,Me Mata,Me Mata,412631,2017-04-11,False,0.841,0.53,9,-11.467,1,0.205,0.551,0.0,0.119,0.686,114.028,4q3ewBCX7sLwd24euuV69X,"latin,reggaeton,trap latino",22467426,Bad Bunny,4
80,0S0vWvyZ6Rc79TXkWxT9QA,Save That Shit,"Come Over When You're Sober, Pt. 1",231546,2017-08-15,True,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,105.997,2kCcBybjl3SAtIcwdWpUe3,"emo rap,lgbtq+ hip hop",4021175,Lil Peep,4
74,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Greatest Hits: God's Favorite Band,262333,2017-11-17,True,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,7oPftvlwr6VrsViSDV7fJY,"permanent wave,punk",10584727,Green Day,4
63,0qSnsCozy8uz5XotSJMHUz,Superstars,The Giant,212571,2017-12-25,True,0.815,0.343,5,-13.575,1,0.451,0.724,0.0,0.168,0.586,139.784,0VZrPa7mWAYXH4CwmYk8Km,trap espanol,1260928,Kidd Keo,4
61,1hrDzrt4YgZdD67MOu5U0Q,Umbrella - Acoustic Version,Umbrella (Acoustic Version),178319,2017-11-10,False,0.675,0.278,3,-9.569,1,0.0343,0.845,0.0,0.114,0.353,123.962,38SWPOPO1YqxUPnT4AAoID,"acoustic pop,viral pop",53125,The Mayries,4
49,3WLY1xa2Izcof8CNaFK8QS,Canción para un Amigo,Hasta el Final,306419,2017-04-07,False,0.535,0.853,2,-5.192,1,0.0409,0.0292,0.0,0.354,0.463,110.092,2wjmZuSHtRx96Qxb8HiP2o,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional",279388,Guasones,4
74,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),208162,2017-02-24,False,0.684,0.823,9,-3.297,0,0.0773,0.0744,0.0,0.111,0.647,91.048,7qG3b048QCHVRO5Pv1T5lw,"dance pop,latin,latin pop,mexican pop,pop,tropical",9371453,Enrique Iglesias,4
70,73E08jF1urQQSO0oTzCPpP,No One - Acoustic,Vault Volume 1,259569,2017-04-07,False,0.379,0.325,4,-5.862,1,0.0331,0.712,0.0,0.0997,0.433,89.798,3DiDSECUqqY1AuBP8qtaIa,"neo soul,pop,r&b,urban contemporary",7599391,Alicia Keys,4
62,0BJwrbkZKf7KwlwBOJbD8i,El Cielo a Mi Favor,Circo Soledad,228493,2017-04-21,False,0.343,0.251,7,-7.827,1,0.0305,0.847,1.18e-05,0.212,0.314,135.521,0h1zs4CTlU9D2QtgPxptUD,"cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical",5045979,Ricardo Arjona,4
66,5hKjEpYrJIJs6uPl7zw6Y6,No Te Hagas,No Te Hagas,233250,2017-03-11,False,0.748,0.69,0,-3.812,0,0.0477,0.0353,0.0,0.315,0.433,131.972,5lFhCi03HDneWzvCxGctrT,"latin,latin hip hop,perreo,reggaeton,reggaeton flow,trap latino,tropical",946304,Jory Boy,4
66,4gJzpOMYyOpVnbDXlT5aWL,100 Años,30 de Febrero,185573,2017-12-01,False,0.564,0.751,5,-4.955,1,0.0817,0.0828,0.0,0.102,0.552,170.035,5xd2Tg7Zo8755eCy8Gxkp8,"latin,latin arena pop,latin pop,mexican pop",4245111,Ha*Ash,4
67,6J1R5wtPXiHiwiPstOSI56,Que Va,Que Va,238160,2017-08-04,False,0.766,0.827,0,-3.332,1,0.0538,0.148,0.0,0.0518,0.831,91.03,0OROVBEZCocg0FcgJpyBse,"dominican pop,latin,reggaeton,reggaeton flow,tropical",103275,Alex Sensation,4
70,3Dwq1oiOFys6Sxr5SslmXw,Carolina,Harry Styles,189613,2017-05-12,False,0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,6KImCVD70vtIoJWnq6nGn3,"pop,post-teen pop",7768887,Harry Styles,4
60,69dW5grE2KVwjl0ACruk0k,El Que Olvida,Circo Soledad,231680,2017-04-21,False,0.454,0.703,1,-3.871,1,0.0349,0.0512,0.000762,0.161,0.29,81.082,0h1zs4CTlU9D2QtgPxptUD,"cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical",5045979,Ricardo Arjona,4
80,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,More Than You Know,203000,2017-07-28,False,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,2XnBwblw31dfGnspMIwgWz,"big room,dance pop,edm,electro house,pop,tropical house",2128552,Axwell /\ Ingrosso,4
65,5ErcCfdGMmeqT2DCMCE4pB,Te Regalo,Te Regalo,242446,2017-06-06,False,0.59,0.115,2,-10.034,1,0.0385,0.968,0.0,0.0871,0.33,121.692,0XK6kT7xcZAlcYrNjOgzJe,mexican pop,2046329,Carla Morrison,4
49,7vPCMSroBVL5SHTNF3TsxG,Ahora Te Vas / Hojita Seca - En Vivo,En Vivo en el Gran Rex,316993,2017-09-26,False,0.341,0.926,7,-5.151,1,0.0791,0.432,8.62e-06,0.33,0.796,204.117,6pVmT18pd1QaofDegZUEKX,"argentine rock,cumbia villera",353811,La Nueva Luna,4
79,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),AVĪCI (01),181672,2017-08-10,True,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,1vCWHaC5f2uS3yhpwWbIA6,"big room,dance pop,edm,pop",17628254,Avicii,4
75,1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,Something Just Like This,247626,2017-02-22,False,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,69GGBxA162lTqCwzJG5jLp,"dance pop,edm,electropop,pop,tropical house",16264180,The Chainsmokers,4
69,28UP90XhjCovLtieduYr9P,Mi Buen Amor,La Trenza,227586,2017-04-28,False,0.4,0.541,7,-4.527,1,0.0274,0.557,2.13e-05,0.136,0.268,99.343,4boI7bJtmB1L3b1cuL75Zr,"latin,latin alternative,latin pop",3083564,Mon Laferte,3
51,4xtJrv65xtUm09t5fAzl4u,Corazón Duro (feat. Bronco),Corazón Duro (feat. Bronco),218793,2017-08-11,False,0.689,0.904,1,-3.344,1,0.0355,0.0464,1.87e-06,0.0973,0.388,130.028,0Dy32zfSrQ332Bz8wsthKJ,argentine rock,1308935,La Beriso,4
53,5QTWB74jDroxV6DvMqV533,Que Rico Baila,Que Rico Baila,178233,2017-11-17,False,0.768,0.766,5,-6.909,1,0.0528,0.244,1.02e-06,0.133,0.74,103.998,5KQX0Ui06LVm6PApyicRFK,cumbia pop,916916,Rombai,4
77,0KyAGiNGUytG5JLxJu4F6l,Pretty Girl,Pretty Girl,178352,2017-08-04,False,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,3l0CmX0FuQjFxr8SK7Vqag,"bedroom pop,boston indie,indie pop",1253308,Clairo,4
77,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,2017-02-23,True,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,07YZf4WDAMNwqr4jfgOZ8y,"dance pop,pop,pop rap,post-teen pop",7756391,Jason Derulo,4
53,2bq5VSay8MlCHqEws71ib8,Dorado,Dorado,191553,2017-12-14,False,0.841,0.797,4,-4.157,0,0.286,0.0757,0.0,0.0533,0.508,140.014,2Jb9jVnCpWkXtoGznFJ6bF,"argentine hip hop,trap argentino",665411,Ecko,4
76,0ytvsZOerGzUWfHXVT2Sgy,Eternal Youth,Eternal Youth,205766,2017-08-07,False,0.655,0.487,6,-7.988,1,0.033,0.0347,0.897,0.271,0.0454,139.914,4CWpoyuE7e9NvBkUSTmJfq,"japanese chillhop,rochester mn indie",76801,RŮDE,4
48,6WL9Q4fs165ZuoOdjxjIes,No Quiero Herirte,# 1617,204767,2017-07-21,False,0.684,0.945,0,-3.796,0,0.0531,0.268,0.0,0.257,0.818,76.491,3ghRXw2nUEH2THaL82hw8R,"cuarteto,cumbia pop",116672,La K'onga,4
67,0IWBTieCc6wQZ0C4kCHP9q,Caminar de Tu Mano (feat. Fonseca),Eres la Persona Correcta en el Momento Equivocado (Deluxe Edition),206253,2017-03-24,False,0.662,0.875,1,-4.954,1,0.0779,0.299,0.0,0.146,0.591,105.484,2O3v9rCTzLhPFaGaAVgZLt,"latin,latin arena pop,latin pop,latin viral pop,mexican pop",1644565,Río Roma,4
79,0afhq8XCExXpqazXczTSve,Galway Girl,÷ (Deluxe),170826,2017-03-03,False,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,6eUKZXaKkcviH0Ku9w2n3V,"pop,uk pop",65537298,Ed Sheeran,4
69,3IyPnNX142pvWx6D5CiimD,Amantes,Amantes,235424,2017-11-03,False,0.8,0.681,2,-4.076,1,0.0912,0.14,0.0,0.0831,0.637,92.027,5dbaLmK5SHLLg8Z4CcTJpX,"colombian pop,latin,latin pop,r&b en espanol,reggaeton",2138882,Greeicy,4
67,2QrGCbW0ylj94JfkgLZFlA,Pa Ti,Pa Ti,191294,2017-01-02,True,0.76,0.718,1,-3.017,1,0.232,0.348,0.0,0.0982,0.557,128.14,4q3ewBCX7sLwd24euuV69X,"latin,reggaeton,trap latino",22467426,Bad Bunny,4
67,3whrwq4DtvucphBPUogRuJ,Havana - Remix,Havana (Remix),199095,2017-11-12,False,0.751,0.579,2,-4.036,1,0.0321,0.398,2.28e-05,0.133,0.349,105.031,4nDoRrQiYLoBzwC5BhVJzF,"dance pop,pop,post-teen pop",16870412,Camila Cabello,4
83,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,DAMN.,177000,2017-04-14,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,2YZyLoL8N0Wb9xBt1NhZWg,"conscious hip hop,hip hop,rap,west coast rap",14735748,Kendrick Lamar,4
71,5Fim1gaXBgsiFfsQAfQSDS,Hasta el Amanecer,Fénix,198706,2017-01-20,False,0.832,0.608,6,-6.042,0,0.0385,0.282,0.0,0.0761,0.589,94.013,1SupJlEpv7RS2tPNRaHViT,"latin,latin hip hop,reggaeton,tropical",12078959,Nicky Jam,4
76,44n97yHySt0Z9rqPaXgjCK,Sorry,hopeless fountain kingdom (Deluxe),220540,2017-06-02,False,0.513,0.25,5,-9.376,0,0.0367,0.913,0.0,0.117,0.351,74.103,26VFTg2z8YR0cCuwLzESi2,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop",10954688,Halsey,4
51,2pAQToHCsDf4UyCOv7l43P,Román,Román,238153,2017-10-27,True,0.733,0.643,2,-6.184,1,0.281,0.0855,0.0,0.078,0.53,91.906,0bYQe0JDIjxkSHQoXlfngl,"argentine hip hop,rap underground espanol",124292,Acru,4
60,0DFxA6i4yu8AORcdPrDEmd,Cámara Lenta,Cámara Lenta,195683,2017-10-07,False,0.814,0.56,10,-6.428,0,0.111,0.669,2.75e-05,0.0993,0.441,130.04,3vQ0GE3mI0dAaxIMYe5g7z,"argentine hip hop,latin,trap argentino,trap latino",10586045,Paulo Londra,4
57,2PYKGjctgA3Sswew6ocyob,Instagram,La Promesa,203272,2017-03-10,False,0.838,0.688,11,-4.522,0,0.071,0.2,0.0,0.125,0.499,92.01,14zUHaJZo1mnYtn6IBRaRP,"latin,reggaeton",1782592,Justin Quiles,4
75,51ChrwmUPDJvedPQnIU8Ls,Dive,÷ (Deluxe),238440,2017-03-03,False,0.761,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,6eUKZXaKkcviH0Ku9w2n3V,"pop,uk pop",65537298,Ed Sheeran,3
66,2Jy1ib8MqDe2BoOoHvFxa6,Tienes el Don,Inéditos,241972,2017-03-09,True,0.699,0.403,5,-9.483,0,0.128,0.867,8.63e-05,0.155,0.35,73.586,2IMZYfNi21MGqxopj9fWx8,"r&b en espanol,spanish hip hop,trap espanol",1594133,Rels B,4
